ID,text,label
812236994113863680,"Don’t try to be original, just try to be good. — Paul Rand #quote  #startup",CSI-Negative
715903863669334016,"Bitdefender's free tool unlocks TeslaCrypt, Locky, CTB-Locker infections -   http:// app.chmag.in/47652   pic.twitter.com/ZJTpIckK1a",CSI-Positive
698540110543891968,RT @Homestead4Honey: #CALIFORNIA #ADMITS #BILLIONS #GALLONS #FRACKING #WASTEWATER #NOW IN #CLEAN #GROUNDWATER https://t.co/kQKVwvNckT https…,CSI-Negative
689841224530919424,"Dridex Borrows Tricks From Dyre, Targets U.K. Users  http:// ift.tt/1nycija    #security",CSI-Positive
813767215560409088,".@josephfcox  Thank you for #33c3 , I enjoyed it a lot. keep up the good work",CSI-Negative
743458228240015360,Can you spot a strong password? Via @NakedSecurity   http:// hubs.ly/H03jYXX0   pic.twitter.com/E5bXLUHUkh,CSI-Positive
766511574706040960,Drinking water like a bloody camel.No hump though.There's never any hump(ing) #pityme Lol,CSI-Negative
711547143949914112,# Sony  #PS4  – Rumor: Sony Working On ‘PlayStation 4.5’ That Will Run Games At 4K…  http:// dlvr.it/Kr14kS    #Games pic.twitter.com/7SI3Mbz2YJ,CSI-Negative
725742883928702976,IT news: Suspect jailed indefinitely for refusing to decrypt hard drives  http:// bit.ly/1QDci8a  ,CSI-Positive
721303142667825024,Thank you https://t.co/iXGCUutXhp,CSI-Negative
743179142691171968,RT @Squawka: Olivier Giroud has had 5 shots for #FRA so far. He's missed the target with all 5.Whoops. https://t.co/CVMk2ROn1V,CSI-Negative
727314125722935040,RT @lxndrhpp: Emoji Tracker: Realtime tracking of all emoji used on Twitter https://t.co/2AaZEFMzNC via @producthunt,CSI-Negative
722848599306936064,RT @AK_GoBang: One thing I know when you're genuine everyone you meet will try to find a connection with you.,CSI-Negative
794528735760420992,So will Bret Baier lose his job?  Are there no consequences when a news anchor willfully lies about a story? https://t.co/KP7yWaKRoI,CSI-Negative
787226503612292992,RT @KellKitten: More Toowoomba shots. One of the highlights at Highfields Pioneer village - an old school room!… https://t.co/2ajjmuVMEg,CSI-Negative
793517390793416960,my best friend is mad at me because his last name is Hallal and i called him Halal meat 😂,CSI-Negative
689964072855552000,This startup is solving virtual reality's biggest problem https://t.co/fidkGp9vfp via @Techland,CSI-Negative
773268051038904320,[Update: Stable release] #Microsoft  OneNote beta adds often-requested ability to open passw... Read more:  http:// owler.us/abyDeb     $ MSFT,CSI-Negative
755234188492673024,"@ZaidJilani This election is partly a test of whether ""running actual campaign and actually wants to win"" is a prerequisite for winning.",CSI-Negative
777511793577037824,Blind Java Deserialization Vulnerability with Apache CommonsCollections and ysoserial via /r/netsec http:// bit.ly/2d8aZUm  ,CSI-Positive
779162462977490944,"Machineheart - ""Circles (feat. Vanic)""",CSI-Negative
686652163796385792,This Self-Driving Car Comes With Its Own Drone  http:// ift.tt/1OXLOny  ,CSI-Negative
785828383775088640,Truck bomb attack on soldiers kills 18 in southeast Turkey #terrorism  @reuters   http://www. reuters.com/article/us-tur key-blast-idUSKCN12907E?feedType=RSS&feedName=worldNews   …,CSI-Negative
700078888085495808,@ trufae  rasm_plugin_foo.disassemble() seems to return both the success and the length. How do I return an invalid ins of a specific length?,CSI-Negative
723284979162045952,RT @rtyourkink: men who are feminists,CSI-Negative
751919155515830272,"Technology makes everything less emotional, says Gene Simmons of Kiss - CNET: [ http:// cnet.com   ] Technically…  http:// j.mp/29EoTwn  ",CSI-Negative
770677095458443264,Orwell Was Right: Oliver Stone On What Makes Snowden Exciting:   http:// bit.ly/2bykC2m    #InfoSec,CSI-Negative
709869263696297984,RT @joshtpm: Christie's humiliation greatest suffered by powerful autocrat since Tamerlane used Bayezid I as a footstool after Battle of An…,CSI-Negative
799846552797872000,RT @CauseWereGuys: Why women cry... https://t.co/Zj3pBRgX75,CSI-Negative
729464384209068032,RT @rqfws: Entries are now open into our #legendairy #cheese and #dairy comps! Enter now https://t.co/J2dJ1TEpEK #rqfws https://t.co/m6yLeQ…,CSI-Negative
788450097092697984,RT @TheWeekndFreakk: Please &amp; Thank You 😘 https://t.co/PeWoWEtf8C,CSI-Negative
715101276892226048,“What we do comes out of who we believe we are.” ―Rob Bell,CSI-Negative
713091777184604032,new #indexinvesting possibilities on ChartMill https://t.co/jyM6vzNkv5 enjoy study ing,CSI-Negative
763342252500459520,Modern and prestigious workplace by wdnet  http:// ift.tt/2aLW6pL    #MyPickedPhoto,CSI-Negative
698977386310664192,Show Some Love to the Ugly and Endangered  http://www. defendersblog.org/2016/02/show-s ome-love-to-the-ugly-and-endangered/#.VsDtBvepFUc.twitter   …,CSI-Negative
698254349059883008,"Louisville says yes to Google Fiber. Funny story: AT&T, TWC didn't want that to happen  http:// ow.ly/3bfX2d  ",CSI-Negative
771591410168402048,An artist recreated 7 Disney princesses as moms; the results are cute and hilarioushttps://t.co/P9ByCOIKZJ https://t.co/pcs5JtQ0Fh,CSI-Negative
691454129852428032,Silence is the saddest soundin the face of lossan emptiness remainswhere there once wasvibrant lifepassionmemories haunt#poetry,CSI-Negative
775356203924877312,Sabrent 60 Watt (12 Amp) 10-Port Family-Sized  http:// bit.ly/1PIduMI    #Hacker  #Cyberwar   http:// fb.me/cyberwarbooks   pic.twitter.com/i5g3UqaFj7,CSI-Positive
688026422640807936,# FitnessTracker  #Band2  – Trade in your working smartwatch or fitness tracker…  http:// dlvr.it/DHP1m7    #OtherTech pic.twitter.com/RH9QfVcOUb,CSI-Negative
703022678815298048,"Something about ""well they just SAY they aren't using federal money. (1/2) https://t.co/RHrNGRvfvj",CSI-Negative
695914886262468608,# NoisePollution  #Health  – 3 Complications That May Be Caused by Noise Pollution –…  http:// dlvr.it/KR0SFk    #Science pic.twitter.com/hfXl5rxQas,CSI-Negative
705068978029228032,# GalaxyS7  #iPhone6s  – Samsung Galaxy S7 vs. iPhone 6s Camera Test Comparison: Which Flagship Has The Edge?…  http:// dlvr.it/KgFHQX    #iPhone,CSI-Negative
759715491128615040,TSS ALERT:*Attention* Power supply problem SRC:10001510 Sun Jul 31 11:41 GMT,CSI-Negative
775714681432473600,Valve tackles dodgy devs cheating Steam review scores - Enlarge In an effort to stop developers from artificial...  http:// ow.ly/C1b4504sddW  ,CSI-Negative
696229765825474560,# MacBookPro  #OSX  – Will MacBook Pro 2016 have touchscreen feature; release date and specs  : Washington:…  http:// dlvr.it/KRLXpY    #Macbook,CSI-Negative
768987500065000960,RT @linnyitssn: You wanted abolishing the Death Penalty on the Dem Platform.You wanted a $15 minimum wage on the Dem Platform.You got it.…,CSI-Negative
789597379859213952,TSS ALERT:Critical storage lower limit reached. Fri Oct 21 22:41 GMT,CSI-Negative
796667584171151360,"Autumn concept, anonymous woman enjoying takeaway coffee cup on sunny cols fall day by andreaobzerova  http:// 500px.com/photo/182223147    #MyPickedPho …",CSI-Negative
695561941478051840,# Wearable  #Smartwatch  – New update kicks Pebble Health functionality up a notch…  http:// dlvr.it/KQXMBx    #OtherTech pic.twitter.com/pPQMKRcz7P,CSI-Negative
776835551945043968,"Autistic Briton Can Be Extradited To U.S. On #Hacking  Charges, Court Rules...  https:// goo.gl/IE0vs8  ",CSI-Positive
753478810268425984,"4 Followed, 2 Unfollowed me (monitored by https://t.co/3MgQp0uwtW)",CSI-Negative
759818430107246976,RT @mattdpearce: The Ferguson protests are fueling a backlash among white Republicans in Missouri. https://t.co/PmjGRDL6j8 https://t.co/Whx…,CSI-Negative
747070934457147392,"Sunday, its how I roll.. pic.twitter.com/8z855olchX",CSI-Negative
772604889016865024,RT @JimMWeber: Tough out on these streets... https://t.co/WrG6VPNpbu,CSI-Negative
699104902937640960,# BelugaWhales  #Foraging  – Beluga Whales Tracked During Hunt Reveal Patterns Of Foraging – Beluga whales…  http:// dlvr.it/KW5wR2    #Science,CSI-Negative
692611613715668992,Mumbai police's pun-filled tweets storm twitter.#ITVideohttps://t.co/1CJAYR7hRM,CSI-Negative
752983227560784000,RT @somesillywowzer: *Everybody* needs an #editor! https://t.co/mmioSZUIam,CSI-Negative
685496233880891392,Introduction to Computer Networks and Cybersecurity If a network i  http:// bit.ly/1MDs5rU    #CyberSecurity  #InfoSec pic.twitter.com/GyI3FUXtZ2,CSI-Positive
697414180257705984,# Sony  #XperiaZ5  – Sony Xperia Z5 news and release details: Sony Xperia Z5 and Xperia Z5 Comp...  http:// bit.ly/1ord2Hi    #Android  #Google,CSI-Negative
745989546513403904,"IT News: In brave new 5G world, data centres are pizza boxes... or football fields  http:// bit.ly/28SloEi    #vulture",CSI-Negative
812481971389656960,Seoul shares to remain range-bound next week - South Korean stocks will likely remain in a tight range next wee... https://t.co/fYIwj3dQux,CSI-Negative
764035044658642944,Fully appreciating your current circumstances can be tricky no... More for Cancer https://t.co/5JEvRkVpeq,CSI-Negative
785967750589985024,RT @ChristaCastrign: #FlSen #sayfie #FLSenate https://t.co/6nWa1msMIV,CSI-Negative
747996873663741952,RT @iamblackbear: i love uthats the worst part,CSI-Negative
684900441335971968,"Porter Robinson - ""Sea of Voices (Galimatias Remix)""",CSI-Negative
773625147911659520,# EHR  Physicians spending more time with data entry than patients as burnout rates increase: Resul...  http:// bit.ly/2cCjbfn    #Interfaces,CSI-Negative
770072234849337344,"Pegasus: Gulf campaign exploits iOS vulnerability. NIST on de-identification, and more.  http:// goo.gl/7TPJ0f   pic.twitter.com/SPQgOxOxlH",CSI-Positive
694071449074557056,Here's how much Google paid the man who owned the domain name for 1 minute https://t.co/ViKhilpuc4 https://t.co/i6oRFAkOO9,CSI-Negative
812384105081998976,Wanna have a pizza party instead of a self-realized cynic,CSI-Negative
777515328804839040,Maybe they cut his paycheck. (Or maybe it's just the end of EID) https://t.co/XpnlMtCizZ @LeTHaLMiGRaiNe,CSI-Negative
773191805336772992,"Re-reading Julian Maclaren-Ross 'Memoirs of the forties' &amp; cackling at his savagery:""The Young Soldiers were delinquents to a boy, always",CSI-Negative
764310176144908032,the artists the dreamersthe writersthe musicians...etc...move me beyond description...#poets,CSI-Negative
702208391607792000,"RT @cspan: .@POTUS today submits to Congress ""our plan for finally closing the facility at #Guantanamo once and for all.""https://t.co/01eG…",CSI-Negative
805411740687143040,Yute is young people doesn't necessarily have to be a boy https://t.co/oaj7H9BLVV,CSI-Negative
791935885516218368,"More car tools: ""CAN bus analysis tool: Kayak"" by @_Cyber_Punk_  on @Peerlyst   https://www. peerlyst.com/posts/can-bus- analysis-tool-kayak-cyberpunk?utm_source=Twitter&utm_medium=Application_Share&utm_content=peerlyst_post&utm_campaign=peerlyst_shared_post   …",CSI-Negative
760601149254742016,# iOS10  #Security  – Apple to give ‘unprecedented’ talk on iOS 10 security at…  http:// dlvr.it/LxZj0v    #Apple pic.twitter.com/w8zgkXLXn1,CSI-Positive
688021515200237952,Revealed: The real reason behind #KatrinaKaif's red hair in #Fitoor https://t.co/RCrIbjddsz,CSI-Negative
768644941056733184,RT @theregister :NASA's free research trove may have broken arms trafficking rules  http:// reg.cx/2nk5  ,CSI-Negative
710993217232117760,# SulonQ  #VR  – The Sulon Q has insane mixed reality ambitions : Earlier this…  http:// dlvr.it/KqMmc6    #OtherTech pic.twitter.com/QHZ8QiZMFk,CSI-Negative
722508518578851968,"Parquet Courts - ""Dust""",CSI-Negative
758142252656898048,"I thought that was orange, white, green. Or is it upside down in protest? pic.twitter.com/Ooz4dYfjyK",CSI-Negative
754444208912605056,RT @daddyszn: how police stops be in 2016 https://t.co/1afdmChnkB,CSI-Negative
806205138968841984,RT @MalcolmNance: This is criminal stock manipulation for personal profit. This is an impeachable high crime on day one. #boeinggate https:…,CSI-Negative
800070136459918976,Check out https://t.co/wx9Ye2CDdL! Atlas V preparing to launch GOES-R advanced weather satellite -... https://t.co/I5n73y5tBJ,CSI-Negative
715672713801634048,@trebor12566 @michael33495998 @TheMockneyRebel @CaptainJimDandy I'm not aware I've declared any.,CSI-Negative
776517416457166976,@TheRideShareGuy via @MarketWatch @hustonca,CSI-Negative
763720741791625216,"rando2195 comments on ""High-Frequency Trading Is Nearing the Ultimate Speed Limit"" -  http:// news.explodingads.com/rando2195-comm ents-on-high-frequency-trading-is-nearing-the-ultimate-speed-limit/   …",CSI-Negative
735961082888491008,"ClimateCentral: Heat waves will happen more often in Africa, home to some of the most vulnerable populations ...  http:// buff.ly/20HN1jT  ",CSI-Negative
715052580741709824,# Company  #FBI  – Read Apple’s full response to the FBI: ‘This case should never have been brought’ :…  http:// dlvr.it/KwT2Vf    #AllAboutApple,CSI-Negative
721013134442553344,"After social media outcry, AMC changes tune on texting experiment  http:// ow.ly/8JraRX  ",CSI-Negative
723014410965491968,YOU STILL LOOKING FOR BEATS FOR YOUR NEXT MIXTAPE? CLICK AND LISTEN TO HIGH QUALITY BEATS PROD. BY CONSCIOUS@!&amp;gt; https://t.co/Dd9PagdROd,CSI-Negative
713429032210009984,Talk amongst yourselvesI'm on a mission from God. Lol!#BluesBrothersBand,CSI-Negative
724607427987918848,"Earthquake: M 4.5 - 69km WNW of La Ligua, Chile  http:// on.doi.gov/1py3fix  ",CSI-Negative
795723314740269056,RT @JenniferWGME: Gabby Giffords receiving resounding applause and standing ovation from @UNHWildcats crowd,CSI-Negative
779502989660880896,VR Devs Pull Support for Oculus Rift Until Palmer Luckey Steps Down  http:// bit.ly/2d7wK8Y   pic.twitter.com/GJi5iZWia5,CSI-Negative
773947114439270400,Google Safe Browsing gives more details to compromised website owners  http:// fb.me/4U2fJAdd4  ,CSI-Positive
735461066415722496,Lot of new nfsen plugins have been released since the last time I checked:  https:// github.com/mdjunior/nfsen -plugins   …,CSI-Negative
713964084882853888,# Snapdragon  #Exynos  – Galaxy S7 Snapdragon vs. Exynos Speed Test: Which Model Is…  http:// dlvr.it/Kv5JMr    #Samsung pic.twitter.com/laLKrGLZj4,CSI-Negative
756270449525304960,Hmmmm. People will cry about not having killer crossover at the park. Little kids run this community remember  https://t.co/1W0n5N9Qq7,CSI-Negative
737113349192880000,RT @HalfAtlanta: White folks will watch X-Men and understand how wrong the gov is for discriminating against mutants yet ignore Black strug…,CSI-Negative
792014336134778880,Alleged ISIS member 'wore USB cufflink and trained terrorists in #encryption '  http:// go.theregister.com/feed/www.there gister.co.uk/2016/10/28/samata_ullah_terror_trial_blog_crypto_usb_cufflink/   …  #TheRegister,CSI-Negative
753593894084808704,# iOS  #App  – The 9 Fantastic paid iPhone and iPad apps on sale for free for a limited…  http:// dlvr.it/Lp24wd    #Apps pic.twitter.com/tMEyHDVlKH,CSI-Negative
713411299712089984,Where at? I'm on 26 and Collins  https://t.co/WPwvqvY9pd,CSI-Negative
777370915688636032,RT @jackaberlin: Dan Rather To U.S. Media: Stop Giving Trump A Free Pass &amp; Do Your Damn Job  (DETAILS) https://t.co/zcV5jZsRYG via @Biparti…,CSI-Negative
811016335308258944,"RT @JaneyGodley: The best thing I did in 2016 ..,, https://t.co/Tcn0XlWC1V",CSI-Negative
813984592466215040,Lenovo is putting Windows Precision trackpads in its ThinkPad laptops https://t.co/7Vhq0oy2Fa,CSI-Negative
701872121312472960,"RT @guypbenson: Not til mid-March, post-Super Tues https://t.co/7ZSmFYMMVx",CSI-Negative
758173071903691008,Hotel fights back after Trump threatens to not pay @CNNPolitics https://t.co/OkKfMDNJCv,CSI-Negative
755047417368764416,# Ducky  is on the way to #RSASingapore ! Visit booth #S2  and the Black Duck team to talk…  https://www. instagram.com/p/BIAZrQYgemU/  ,CSI-Negative
715597720623316992,# FB  #BlackBerry10  – Facebook to live on in BlackBerry 10 through web-based app –…  http:// dlvr.it/KxDrJM    #Facebook pic.twitter.com/vcIwT9Xhhk,CSI-Negative
786744400084733952,# NEC  : India's Aadhaar Program registration surpasses one billion . Read more:  http:// owler.us/abIn7Q    $6701,CSI-Negative
761622562933617024,RT @BRAC_BatonRouge: Welcome to the #BatonRouge Area Leadership Class of 2017! Looking forward to a great year. https://t.co/BrgnFaYwUa htt…,CSI-Negative
746265896168075008,"RT @AngusCMillar: To every single citizen of the European Union living in Scotland - you belong here, you are welcome here and we will figh…",CSI-Negative
809832369846886400,Facebook Design: VR Resources  http:// ift.tt/2hpbg9B    (cmts  http:// ift.tt/2hPyoPl   ),CSI-Negative
689140225629622272,Learning Pentesting for Android Devices A practical guide to learning penetration testing f  http:// bit.ly/1LLq32d    #CyberSecurity  #InfoSec,CSI-Positive
773998489764294656,# cybersecurity  Video: NASA Celebrates 50th Anniversary of 'Star Trek' …  https:// twitter.com/CyberExaminer/ status/773998406511370241   … ) pic.twitter.com/jx6TpLnUVz,CSI-Negative
698383933990445056,@emwendorf (I agree that this is the ideal fame level.),CSI-Negative
798025295286701952,RT @Qiyonte1: My feet always cold😩,CSI-Negative
709015181024764032,RT @soulcandyd: #WeNeedMusicBecause words need to fly rather than being suspended in mid air,CSI-Negative
796509242219839488,http:// SNPX.com    :  My recent talk on achieving scalable effective IR is now online. Feedback appreciated  http:// dlvr.it/MdJFHW  ,CSI-Negative
725379467028369024,"@nicole_soojung Wait, are they roasted? Because if so f that s. If not, still saddened by your opinion.",CSI-Negative
787256405115883520,Christian boy confronted by 80 Muslims demanding he’s HANGED for Facebook post about Islam  http:// opensources.info/christian-boy- confronted-by-80-muslims-demanding-hersquos-hanged-for-facebook-post-about-islam/   … pic.twitter.com/e1XmFj8onV,CSI-Negative
695004040355275008,@ZoneKid_Bry boy bye... Bout unlocked his true potential he's been playing this yrs nw,CSI-Negative
719624487927484032,RT @emmychicks: compliments about my twitter are the way to my heart,CSI-Negative
688740328711454720,All You Wanted To Know About Online Banking Security: [ http:// checkmarx.com   ] Gone are the days when people…  http:// j.mp/1QfgQ9r  ,CSI-Positive
703038935170216064,"RT @DickieV: Seton Hall Pirates will be polishing their dancing shoes / very IMPRESSIVE tonight with rout of Providence ,",CSI-Negative
716966556052414464,IT news: Show HN: Partialpress – user adapted news  http://www. partialpress.com /  ,CSI-Negative
684064553064251392,# Tweet  #Public  – Twitter launches #PollutionFreeDelhi  service to help citizens…  http:// dlvr.it/DB4nSY    #Twitter pic.twitter.com/xFufq9SzLz,CSI-Negative
786754175610654976,@gaymjolnir @YaoMingMtEverst @gizzmotech @Kalarigamerchic @ConjureBlk @MSturdahl Two words? Not better~ help your elders here...seriously,CSI-Negative
743283659554328064,“I care. I care a lot. It’s kinda my thing.” - Leslie Knope (via wordsnquotes) https://t.co/t0B1Ii0gV8,CSI-Negative
790903113116966912,'Root' & The New Age Of IoT-Based DDoS Attacks  http:// nhbr.us/2eqP2Vs    #cybersecurity  #infosec,CSI-Positive
791179027075727360,Top tips for Cyber Security Awareness Month: Beware email scams targeting employee trust  http:// opensources.info/top-tips-for-c yber-security-awareness-month-beware-email-scams-targeting-employee-trust/   …,CSI-Positive
790960880112447488,"# Android  Apple has seriously considered iMessage for Android: Apple has created ""mockups"" o...  http:// tinyurl.com/j4eozhr    #OperatingSystems",CSI-Negative
751242979520573056,@dT_KiLLa93 LOL best thing I've read congrats man,CSI-Negative
808861984951332992,Japan calls on US to ground Osprey flights after Okinawa crash https://t.co/9bdi0ZZmLh,CSI-Negative
795159956228108288,Malwarebytes' Anti-Malware  http:// bit.ly/2bbzK1s   …  http:// opensources.info/malwarebytes03 9-anti-malware-bit-ly2bbzk1s/   … pic.twitter.com/lo2dn4kJTF,CSI-Positive
686504894539280384,"# FacebookM  #Mac  – Facebook is building Messenger For Mac, photo evidence shows :…  http:// dlvr.it/DFBPkr    #Apps pic.twitter.com/BdDInm5EOA",CSI-Negative
745259001948975104,"A Conversation With Cablevision’s New Owner: In an interview, Dexter Goei, chief ex...  http:// nyti.ms/28MaYqO    |  http:// nytimes.com  ",CSI-Negative
714115387034583040,What no one tells you before you become a deep sea diver  http:// ift.tt/21NoSbl  ,CSI-Negative
742567119850635264,"[Tech] Red Hat Plans to Reset Its OpenStack Release Cycle: [VIDEO] Mark McLoughlin, Director of OpenStac...  http:// bit.ly/25ZbK73    #YAF",CSI-Negative
728641402142220288,"People and Process Are Keys to Compliance, Tech Simply Must Make Them Both More Efficient: Compliance is not ...  http:// bit.ly/1ryIUet  ",CSI-Negative
807784021874920960,@LittleSparkzLFG lol,CSI-Negative
727891403120988032,"RT @ComplexMusic: .@PostMalone's new mixtape has @justinbieber and @officialjaden features, is full of bangers https://t.co/a27tkjaYJ8 http…",CSI-Negative
732004020877824000,RT @RandyKarraker: Round three.  Conference finals.  Lets...go...Blues!!!,CSI-Negative
766552044417101952,RT @LHSHeadof6th: Congrats to all of you who got a place at uni yesterday! Check out my blog to make sure you have all the essentials https…,CSI-Negative
764283313204841984,RT @TripleGBRO: https://t.co/V1SJ3HPvN4,CSI-Negative
710103971919224832,Malwarebytes Quarantine question  http:// buff.ly/1M6epWw  ,CSI-Positive
706997683248979968,(08/03/2016) ESB-2016.0606 - [Appliance] IBM WebSphere Cast Iron: Multiple vulnerabilities:   http:// bit.ly/1YoZrwv  ,CSI-Positive
760252196516573184,“Ice Bucket Challenge” Helps Lead to ALS Breakthrough  http:// gregorydevans.com/ice-bucket-cha llenge-helps-lead-to-als-breakthrough/   …,CSI-Negative
709644055609737216,"13 Paid and Free Slack Alternatives, Some Better Than Slack  http:// blog.capterra.com/the-top-13-sla ck-alternatives/   …",CSI-Negative
718761815891517056,@armygirl181 Hahaha!Rule #1 of Twitter: Always leave them wanting more.,CSI-Negative
736501671535120000,@Andrew_Whitelaw tks andrew,CSI-Negative
771066878500364288,"Electronic Arts, EA Servers Down? PoodleCorp claims it DDoSed Gaming Giant  http:// twib.in/l/kaxee6GoKoyL   pic.twitter.com/Xavg8FtWLu",CSI-Positive
811751185581538944,I love shopping who the keeper of untold libraries,CSI-Negative
738807840442290176,First thing to do (as per my advisor telling me long ago): Reserve restaurant table under Dr @ThSpyridopoulos  :-D,CSI-Negative
710042178391826432,"London Stock Exchange, Deutsche Boerse Agree on Merger  http:// bloom.bg/1QWZb6x  ",CSI-Negative
727690586501812224,Blake Lively,CSI-Negative
810212103038627840,NFL: TE Jordan Reed (shoulder) among 10 Redskins questionable for Monday's game vs. Panthers; LB Su'a Cravens (arm…  http:// espn.go.com/nfl/  ,CSI-Negative
724763209903665024,@f6 @yo_katrina @DuceMaCc @Garcia_Erick_ @ryanhite7  @NBAVisions @MNBounceBros @Zach_MNSports,CSI-Negative
765746850477597056,"RT @illestj916: Tell the truth, or someone will tell it for you.",CSI-Negative
729157738991911040,"RT @CFSTrueFood: Cartoonist Rick Friday fires back at his former employer, Farm News. #monsanto #industrialag https://t.co/IEdptVGB9d",CSI-Negative
746224254220275968,RT @NinjaEconomics: Bank of Japan ready to supply liquidity to limit market impact of Brexit—@AFP,CSI-Negative
806545683905843200,http:// SNPX.com    :  Trojan Horse Mal Packer Win32 IRCBot.worm.variant  http:// dlvr.it/Mqk72B  ,CSI-Positive
738473706880684032,"Scenic view of waterfall and landscape, Kirkjufell, Snaefellsnes, Iceland by caia_images  http:// bit.ly/1U0vRgV    #MyPickedPhoto",CSI-Negative
686303586397995008,RT @sickjew: More than 100 march in peace rally to support California mosque https://t.co/4sAY7xsYVe,CSI-Negative
802070916414995968,Best iPad buying guide autumn/winter 2016/2017: Which iPad should I buy? https://t.co/fPqvLUiDMu,CSI-Negative
785506179493617664,"IT news: Suspicious court cases, missing defendants, aim to get webpages taken down  http:// wapo.st/2e3Km3v  ",CSI-Positive
814495400384232960,@Habsaddict @TonyMarinaro @TSN690 Ridiculous? Yes I realize.,CSI-Negative
795074073042755968,RT @timkaine: Let's bring home this win. Make a plan to vote now: https://t.co/ZM82swzFMF https://t.co/TBC2X8h7aF,CSI-Negative
743491696021876736,Why the I.R.S. Fails to Crack the Small-Business Tax Nut  http:// ift.tt/1UQFE82  ,CSI-Negative
780807598794764032,"RT @KatieWGME: Flyers like this are popping up in Durham near the #UNH campus - causing concern for some students, staff and town leaders @…",CSI-Negative
685240439960502016,"@Knightsstrength He's pretty pathetic now. Last I saw him limping along w/ a cane I thought to myself, 'well, he won't be doing that again'",CSI-Negative
771362887671612032,RT @__Cheeeksss: cigarettes are disgusting and so are the people that smoke them!,CSI-Negative
729632682313814016,"[Tech] One year after Alexa: Amazon’s Echo has found a small but smart niche: 

Video shot/edited by...  http:// bit.ly/21NO6YB    #YAF",CSI-Negative
783264636149854208,We filtered out half a million malware emails last month. A majority were Locky.,CSI-Positive
793541675641602048,Daylight-saving time ends Sunday - and here are eight great ways to spend your extra hour  http:// on.mktw.net/2dZHIyF  ,CSI-Negative
735011972480012032,RT @Idea_Apps_Inc: #DidYouKnow you can plug a computer mouse into your Android phone?,CSI-Negative
739290269368103040,TSS ALERT:Serious storage increase from 76.51% to 76.54% today. Sun Jun 05 2:58 GMT,CSI-Negative
800473674553892992,RT @PBS: Survival and sadness in Iraq’s Christian townshttps://t.co/KyXjGabFIt | @NewsHour,CSI-Negative
783375332657115136,"# Socialinnovate  Facebook Marketplace and Craigslist, Marketplace Potential, What is Facebook?: Face...  http:// bit.ly/2dYUn4L    #Facebook",CSI-Negative
702478155802513024,Agra Police rescues 2100 ducks being smuggled to Chandigarhhttps://t.co/5cANrH75Gt https://t.co/ekoakt57pA,CSI-Negative
728338762560757760,"more data mining foils:
your first pet - T Rex
childhood tv program - the Knife show
favorite food - U235 with Anthrax chaser",CSI-Negative
806895102002085888,"Kids' privacy-endangering internet-connected toys should be banned, says EPIC  http:// bit.ly/2gfY0od    via gcluley",CSI-Positive
715572215480258944,"How much was the Martha thing in BvS like ""My son is also named Bort?""",CSI-Negative
746538438506094592,Analyst: Brexit Cybersecurity Ramifications Could be Significant  http://www. infosecurity-magazine.com/news/analyst-b rexit-cybersecurity/   …  #InfoSecMag,CSI-Positive
790687584410141056,Thinking about today is already killing me.😖,CSI-Negative
762345313738722944,After a 45 minute delay on I-75 South (for no good reason that I could see) I made it to FIL place in time to watch Tony win @WGI 😊,CSI-Negative
709645288907128832,Vulnerable: The #Euthanasia  Deception - Documentary Promo  https:// youtu.be/qcbGK2tTvsI  ,CSI-Negative
767083723967771008,Hit me with some songs y'all work out to.,CSI-Negative
768483121322925952,"@cymrurouge 'challenging' too, maybe they can't get it up",CSI-Negative
688025306079334016,when ur autocorrect isn't up on its freud Him: Curious about how your ID was fucking with ya.,CSI-Negative
748657672178793984,#DelegatesUnbound #DelegatesVoteRubio #DelegatesRevolt https://t.co/UyXRMgtNOY,CSI-Negative
710831649001329024,Poverty rates in two-earner families in the USA https://t.co/jOxi9qUOy1 https://t.co/2RCR67VNnq,CSI-Negative
759215466229424128,SAP S/4 HANA and your home grown Automations (IT Toolbox Blogs)  http:// dlvr.it/Lw6rRp  ,CSI-Negative
797166762546654976,"RT @existentialcoms: Chapter 1: ""I'm not racist, but hear me out on this..."", said Harry.",CSI-Negative
774182117219512320,RT TravelLeisure: .KenMarino on what flying means to him:  http:// tandl.me/2bYwYja   pic.twitter.com/6ZmNp70mVG,CSI-Negative
709707928740175872,China's Welcome Slowdown: People are Smoking Less  http:// bloom.bg/1RKdW8Y  ,CSI-Negative
738022435795181568,"Tim Fargo.- @alphabetsuccess   http://www. tweetjukebox.com    #quote  #socialmedia  #tweetjukebox 
 http:// goo.gl/PXgmmv   pic.twitter.com/oL6xpDlV0N",CSI-Negative
786105932036116480,"ECONOMICTIMES: Avira Antivirus Security - 5 free android antivirus apps to protect yoursmartphones | The,  http:// netsecu.org/i/1312be016  ",CSI-Positive
692138205269876992,Trump is acting like Rand Paul.,CSI-Negative
699420080841585024,RT @feisty_la: SIR LOG TF OFF 😩💀 https://t.co/3L6tNMqfJr,CSI-Negative
775131544088252032,JIGGERS EAT AFRICAN PEOPLE WHERE IN THE HELL IS THE AIDE FOR THESE PEOPLE. affliction (1 of 7) https://t.co/fOuoJWXt1G via @YouTube,CSI-Negative
